ctry_year,CAgdp,STDebt/Res,FXimp,CPI,Taxgdp,InterestRev,RGDPyy,GDPppp,GDPpc,FX,FXchg,CG_DEBT_GDP,default_amount,default,fx_grade,lc_grade,tc_rating,country,year,default_lag1,cluster,fx_numeric,rating_binary,pca1,pca2
SVN_2012,1.40334,41.1588858,0.335292,2.59741,18.0263,4.97742,-2.91554,59218800000.0,22442.1,0.778338,0.08341151480900977,46.440493320461,0,0.0,A,A,AAA*,SVN,2012,0.0,0,6.0,0,0.7921452412413261,0.9113465278057922
SVN_2013,3.51651,43.78218693548387,0.320933,1.7692,18.105,6.27458,-0.823777,61044800000.0,23237.0,0.752945,-0.03262464379228558,60.337066852588,0,0.0,A-,A-,AAA*,SVN,2013,0.0,0,7.0,0,1.034834814457999,0.8581800843566536
SVN_2014,5.32787,45.14892904761904,0.338265,0.199344,18.3459,8.02742,2.76283,63038800000.0,24013.1,0.752728,-0.0002882016614759175,69.126246871197,0,0.0,A-,A-,AAA*,SVN,2014,0.0,0,7.0,0,0.8939736759475237,0.8009844928307568
SVN_2015,4.11845,44.76772015384615,0.319569,-0.525552,18.6662,7.81158,2.39331,64680600000.0,20697.3,0.901296,0.19737275616158834,70.211901422045,0,0.0,A-,A-,AAA*,SVN,2015,0.0,0,7.0,0,0.25982505273104145,1.1524791227753335
SVN_2016,5.29223,42.258058030303026,0.267331,-0.0549995,18.8066,7.66634,3.03441,69334200000.0,21447.8,0.903421,0.002357716000070953,67.079618318749,0,0.0,A,A,AAA*,SVN,2016,0.0,0,6.0,0,0.8329297784513972,0.7997222102402857
SVN_2017,6.82059,40.178688880597015,0.278448,1.42911,18.5041,6.40499,5.1744,74762000000.0,23303.1,0.885206,-0.02016224993662974,66.819008028123,0,0.0,A+,A+,AAA*,SVN,2017,0.0,0,5.0,0,0.9553500733054227,0.48380768426676424
SVN_2018,6.52066,40.661991691176475,0.255503,1.73861,18.6894,5.10808,4.37908,80094200000.0,25888.0,0.846773,-0.043417012537194766,63.607859110418,0,0.0,A+,A+,AAA*,SVN,2018,0.0,0,5.0,0,1.1057548246111193,0.5229354066168075
SVN_2019,6.45291,38.94120595454545,0.281065,1.63052,18.8507,4.31269,3.50525,88491700000.0,25814.2,0.893276,0.05491790597952462,58.787102796453,0,0.0,AA-,AA-,AAA*,SVN,2019,0.0,0,4.0,0,0.8972509182039962,0.6621931570574682
SVN_2020,1.5856818000000001,39.37351539232988,0.7628067333333333,1.8294176333333334,18.95732666666667,5.054073333333334,2.1307555333333337,63021186666.666664,23222.31333333333,26.269750600000002,-0.05138876094776796,72.949578474457,0,0.0,AA-,AA-,AAA*,SVN,2020,0.0,0,4.0,0,0.7770948444149731,1.0117894196157224
SVN_2021,1.5856818000000001,39.37351539232988,0.7628067333333333,1.8294176333333334,18.95732666666667,5.054073333333334,2.1307555333333337,63021186666.666664,23222.31333333333,26.269750600000002,-0.05138876094776796,68.622757034548,0,0.0,AA-,AA-,AAA*,SVN,2021,0.0,0,4.0,0,0.773452159485666,0.9807766924588067
SWE_2005,6.02091,47.335197216533466,1.60753,0.453171,28.5953,4.49134,2.79318,308797000000.0,43378.6,7.47309,0.01690051150581917,53.464774989466,0,0.0,AAA,AAA,AAA,SWE,2005,0.0,0,1.0,0,2.0765929556285454,1.0077030992334182
SWE_2006,8.15771,41.63701628477905,1.57579,1.36021,28.5984,4.38928,4.676,342151000000.0,46531.6,7.37825,-0.012690868168321212,48.428083960242,0,0.0,AAA,AAA,AAA,SWE,2006,0.0,0,1.0,0,2.2893426833977646,0.6715516087730876
SWE_2007,8.14764,42.2719449,1.43251,2.21217,28.577,4.0163,3.22491,373373000000.0,53568.6,6.75877,-0.08396028868634164,42.84285833897,0,0.0,AAA,AAA,AAA,SWE,2007,0.0,0,1.0,0,2.627270278966148,0.7267064485336384
SWE_2008,7.9288,40.729753527272734,1.25544,3.43705,27.6369,3.72925,-0.923123,386365000000.0,55817.4,6.5911,-0.024807768277364084,40.893509361703,0,0.0,AAA,AAA,AAA,SWE,2008,0.0,0,1.0,0,2.4860075881634303,1.1249026597872422
SWE_2009,5.96762,33.72739776181818,2.73512,-0.494461,27.3729,3.31307,-4.25557,372621000000.0,46707.9,7.65382,0.16123560558935535,44.399396977164,0,0.0,AAA,AAA,AAA,SWE,2009,0.0,0,1.0,0,1.8481184647910016,1.610204578467734
SWE_2010,5.92504,33.39050505172413,2.38038,1.15799,27.5696,2.73758,5.75074,393470000000.0,52542.8,7.20752,-0.058310752016640044,40.935548963351,0,0.0,AAA,AAA,AAA,SWE,2010,0.0,0,1.0,0,2.4161726030858266,0.4259918062900487
SWE_2011,5.51026,35.303329616666666,2.1036,2.96115,26.7986,2.98634,3.16391,418907000000.0,60379.8,6.49354,-0.09906042577752117,39.739800236326,0,0.0,AAA,AAA,AAA,SWE,2011,0.0,0,1.0,0,2.575456031065065,0.6788576284089822
SWE_2012,5.53302,41.1588858,2.32076,0.888378,26.4351,2.30564,-0.414466,430342000000.0,57749.8,6.77502,0.04334769632588675,40.472433708443,0,0.0,AAA,AAA,AAA,SWE,2012,0.0,0,1.0,0,2.208364839802275,1.2305260234710709
SWE_2013,4.33477,43.78218693548387,2.79162,-0.044293,26.5905,2.08805,1.13772,442560000000.0,60844.3,6.51397,-0.03853125156826109,43.098765235093,0,0.0,AAA,AAA,AAA,SWE,2013,0.0,0,1.0,0,2.402765109013673,1.1347639417439774
SWE_2014,3.25047,45.14892904761904,2.58087,-0.179638,26.7092,1.64446,2.29576,454179000000.0,59583.7,6.86078,0.053240957511317966,45.745642705617,0,0.0,AAA,AAA,AAA,SWE,2014,0.0,0,1.0,0,2.052858982558735,1.246620314923165
SWE_2015,2.59384,44.76772015384615,2.79333,-0.0467847,27.321,1.44579,4.41014,478055000000.0,51198.0,8.43484,0.22942872384772572,44.458170107993,0,0.0,AAA,AAA,AAA,SWE,2015,0.0,0,1.0,0,1.3702693229115757,1.2330575149974852
SWE_2016,1.8468,42.258058030303026,2.80993,0.984269,28.1991,1.23239,2.34974,499030000000.0,51820.4,8.56199,0.015074381968122719,42.860423856594,0,0.0,AAA,AAA,AAA,SWE,2016,0.0,0,1.0,0,1.9381335248477793,1.217634555056641
SWE_2017,2.07433,40.178688880597015,2.76069,1.7945,28.3863,1.0985,1.82516,517711000000.0,53300.9,8.54886,-0.0015335219966386981,41.334900436618,0,0.0,AAA,AAA,AAA,SWE,2017,0.0,0,1.0,0,2.002725827065218,1.250700184622992
SWE_2018,2.19206,40.661991691176475,2.46301,1.95354,28.1189,1.16461,1.90296,540532000000.0,54181.9,8.69252,0.016804579791925622,40.020516512417,0,0.0,AAA,AAA,AAA,SWE,2018,0.0,0,1.0,0,1.9389681018376732,1.2861627456496498
SWE_2019,5.32712,38.94120595454545,2.36744,1.78415,27.5008,0.984887,2.54965,586374000000.0,51773.0,9.45835,0.08810218440682327,36.512675510766,0,0.0,AAA,AAA,AAA,SWE,2019,0.0,0,1.0,0,1.824236546880269,1.1379650466580826
SWE_2020,4.987359333333333,39.37351539232988,2.265201333333333,1.2147600866666666,27.627306666666666,2.5084991333333333,2.0324474,436297800000.0,53291.91333333333,7.560161333333334,0.020349317630392574,42.104475544295,0,0.0,AAA,AAA,AAA,SWE,2020,0.0,0,1.0,0,1.911552402960518,1.325458837826348
SWE_2021,4.987359333333333,39.37351539232988,2.265201333333333,1.2147600866666666,27.627306666666666,2.5084991333333333,2.0324474,436297800000.0,53291.91333333333,7.560161333333334,0.020349317630392574,38.826491946317,0,0.0,AAA,AAA,AAA,SWE,2021,0.0,0,1.0,0,1.9016548931644444,1.3105946568787419
SYC_2006,-12.3694,41.63701628477905,1.30497,-0.353465,23.2079,17.3882,9.40613,1480770000.0,12783.0,5.51969,0.0035799999999999166,135.0705392577,155.24,1.0,B,B+,B,SYC,2006,0.0,0,15.0,1,-0.5795744167624199,1.7929461529667052
SYC_2007,-18.0086,42.2719449,0.478185,5.3206,22.3072,19.1554,8.87607,1655880000.0,12669.3,6.70106,0.21402832405443073,143.99718222556,172.3,1.0,B,B+,B,SYC,2007,1.0,1,15.0,1,-2.731466128483251,1.9681536471023995
SYC_2008,-26.8424,40.729753527272734,0.657866,36.9648,22.0847,14.0802,-2.72595,1641780000.0,11265.4,9.45724,0.411305077107204,192.10236453854,217.6,1.0,SD,B,B-,SYC,2008,1.0,1,,1,-4.552101116899026,3.6017831515257197
SYC_2009,-22.266,33.72739776181818,2.17787,31.7544,25.1377,18.0091,-2.47938,1610950000.0,9747.09,13.6099,0.43909851077058404,106.12531498913,483,1.0,NR,NR,B-,SYC,2009,1.0,1,,1,-3.8888216123603874,2.487133353408035
SYC_2010,-21.8405,33.39050505172413,2.86784,-2.40464,27.5201,15.836,4.50513,1703980000.0,10934.8,12.0678,-0.11330722488776546,82.223527406303,463.8,1.0,NR,NR,B-,SYC,2010,1.0,1,,1,-1.190215380205747,1.4046194599121147
SYC_2011,-28.4521,35.303329616666666,2.65754,2.55927,31.6964,7.7054,9.50978,1904530000.0,12110.1,12.381,0.02595336349624633,82.50838387285,76.4,1.0,NR,NR,B-,SYC,2011,1.0,1,,1,-1.5721350428995509,1.3153376690441372
SYC_2012,-14.8074,41.1588858,2.40191,7.11037,29.5704,10.3201,3.11068,1965960000.0,12337.2,13.704,0.10685728131814876,80.069259761386,37.7,1.0,NR,NR,B-,SYC,2012,1.0,1,,1,-1.4619494164525806,1.6088019689940773
SYC_2013,-11.8972,43.78218693548387,3.07055,4.33894,28.146,7.80704,1.25373,2022710000.0,14821.3,12.0583,-0.12008902510216002,68.198974765394,35.2,1.0,NR,NR,B-,SYC,2013,1.0,1,,1,-0.4880661386640111,1.1612033946550948
SYC_2014,-22.3702,45.14892904761904,3.28408,1.38583,29.1159,8.02666,4.06369,2282560000.0,15188.2,12.747,0.05711418690860248,70.392268698048,0,0.0,NR,NR,B-,SYC,2014,1.0,1,,1,-1.3832029384154902,1.5604910574789257
SYC_2015,-17.8847,44.76772015384615,4.16789,4.04194,28.4639,9.66252,8.91401,2376130000.0,15333.1,13.3139,0.04447320938259991,64.573568056735,30,1.0,NR,NR,B-,SYC,2015,0.0,0,,1,-0.3700764075164934,1.2350674529312369
SYC_2016,-2.61385,42.258058030303026,3.6883,-1.01548,28.8275,8.6278,12.1175,2727780000.0,16567.0,13.3191,0.00039056925468883286,62.844179760261,0,0.0,NR,NR,B-,SYC,2016,1.0,1,,1,-0.40128598128134346,0.21905245087842964
SYC_2017,-2.20368,40.178688880597015,3.34142,2.8568,29.1791,8.26368,6.95416,2939950000.0,17480.4,13.6478,0.024678844666681687,56.652574703701,0,0.0,NR,NR,B-,SYC,2017,0.0,0,,1,0.5582360215835761,1.0223109456704957
SYC_2018,-2.34133,40.661991691176475,3.00007,3.70292,28.9032,6.65779,4.93947,3105220000.0,18440.2,13.9111,0.019292486701153244,51.257819775618,6,1.0,NR,NR,B-,SYC,2018,0.0,0,,1,0.6479739961100092,1.1097416941780471
SYC_2019,-2.84239,38.94120595454545,3.24387,1.80709,28.357,5.28439,5.51429,3340640000.0,19141.5,14.0333,0.008784352064179046,48.853687124801,0,0.0,NR,NR,B-,SYC,2019,1.0,1,,1,-0.25204543446764116,0.5901403555512085
SYC_2020,-14.767125000000002,39.37351539232988,2.595882928571428,7.004955357142856,27.322642857142853,11.201734285714284,5.282807857142856,2197060000.0,14201.327857142858,11.890799285714285,0.08015428255247097,77.370942601411,0,0.0,NR,NR,B-,SYC,2020,0.0,0,,1,-0.696133617133845,1.8670694632212563
SYC_2021,-14.767125000000002,39.37351539232988,2.595882928571428,7.004955357142856,27.322642857142853,11.201734285714284,5.282807857142856,2197060000.0,14201.327857142858,11.890799285714285,0.08015428255247097,71.248347585535,0,0.0,NR,NR,B-,SYC,2021,0.0,0,,1,-0.6890670686917082,1.8084079123724244
TCA_2014,12.8234,45.14892904761904,4.890181798319328,3.4165521159999996,16.77721287121212,8.516764941532466,8.7113,787255000.0,23996.3,1.0,0.0,51.00657164756608,0,0.0,BBB+,BBB+,AAA,TCA,2014,0.0,0,8.0,0,1.0713586709661662,-0.5932943793241203
TCA_2015,16.3001,44.76772015384615,5.324407860330579,3.79928587007874,16.569269151190475,8.811411000165817,11.3148,878991000.0,25736.1,1.0,0.0,54.62934313633909,0,0.0,BBB+,BBB+,AAA,TCA,2015,0.0,0,8.0,0,1.1466035228766212,-0.8494384419645552
TCA_2016,23.9315,42.258058030303026,5.790322821857923,5.541235716406249,16.649725761517832,9.006543327457763,7.25118,980030000.0,26946.4,1.0,0.0,56.68592985948937,0,0.0,BBB+,BBB+,AAA,TCA,2016,0.0,0,8.0,0,1.4554081526594498,-0.6284767538858481
TCA_2017,3.4031,40.178688880597015,5.613808390243903,4.47018867109375,16.58983464942344,8.84019488691499,-2.5,1031790000.0,25779.6,1.0,0.0,56.33399720731335,0,0.0,BBB+,BBB+,AAA,TCA,2017,0.0,0,8.0,0,0.6567556538026289,0.7988358478456843
TCA_2018,15.3009,40.661991691176475,5.197713652977668,3.98613274478235,16.592979145413654,9.036400246098598,5.61059,1111830000.0,27160.2,1.0,0.0,55.447899842301524,0,0.0,BBB+,BBB+,AAA,TCA,2018,0.0,0,8.0,0,1.099055947421309,-0.17512175961794743
TCA_2019,14.3518,38.94120595454545,5.361893727097902,3.42497762443787,16.601402536323096,9.16550372832631,5.31093,1154790000.0,27273.4,1.0,0.0,56.3950898030401,0,0.0,BBB+,BBB+,AAA,TCA,2019,0.0,0,8.0,0,1.043296092653915,-0.08170449000299465
TGO_2019,-0.792878,38.94120595454545,5.361893727097902,0.674653,13.5835,11.4954,4.92293,18743300000.0,826.261,585.911,0.054847815989312876,54.933396835258,0,0.0,B,B,BBB-*,TGO,2019,0.0,0,15.0,1,-0.3897766332663527,-0.008094540485900052
TGO_2020,-0.792878,39.37351539232988,5.284119074171532,0.674653,13.5835,11.4954,4.92293,18743300000.0,826.261,585.911,0.054847815989312876,62.211093573296,21.68,1.0,B,B,BBB-*,TGO,2020,0.0,0,15.0,1,-0.4635575991780355,0.14693739225496208
TGO_2021,-0.792878,39.37351539232988,5.284119074171532,0.674653,13.5835,11.4954,4.92293,18743300000.0,826.261,585.911,0.054847815989312876,64.863398101438,20.09,1.0,B,B,BBB-*,TGO,2021,1.0,1,15.0,1,-1.5092785809697362,-0.16800406823690753
THA_2005,-4.03646,30.7513,4.35228,4.54037,16.0619,6.05992,4.18764,671334000000.0,2867.7,40.2201,-5.718206770355394e-05,24.392201051401,0,0.0,BBB+,A,A,THA,2005,0.0,0,8.0,0,0.5100083062737175,-0.9552822596789345
THA_2006,1.04381,26.582,5.08069,4.63747,15.637,7.15353,4.96781,726416000000.0,3331.32,37.882,-0.05813262522967377,23.261117242916,0.01,1.0,BBB+,A,A,THA,2006,0.0,0,8.0,0,0.8109882766122701,-1.2688241744267774
THA_2007,5.92665,20.9152,5.93096,2.24154,15.1432,5.62539,5.43515,786648000000.0,3918.53,34.5182,-0.0887967900322052,22.604001453896,0,0.0,BBB+,A,A,THA,2007,1.0,1,8.0,0,0.22187187196016753,-1.9633293334040098
THA_2008,0.319466,18.4268,6.08024,5.46849,15.3849,4.91032,1.7257,815641000000.0,4309.14,33.3133,-0.03490622338360638,21.991860350477,4.39,1.0,BBB+,A,A,THA,2008,0.0,0,8.0,0,0.8096900768763521,-1.073729623739714
THA_2009,7.87656,24.0461,9.81396,-0.845716,14.1942,5.78225,-0.690618,815004000000.0,4135.44,34.2858,0.02919254471937638,26.795896887221,8.3,1.0,BBB+,A-,A,THA,2009,1.0,1,8.0,0,-0.002182706182391721,-1.3393643757863218
THA_2010,3.36732,29.447,9.07256,3.24759,14.9326,6.1378,7.51339,886887000000.0,4973.86,31.6857,-0.07583606040984903,27.779261936253,2.16,1.0,BBB+,A-,A,THA,2010,1.0,1,8.0,0,-0.14901103095706822,-1.9933690625336968
THA_2011,2.54217,27.0388,7.74152,3.80879,16.3618,5.94728,0.840132,912790000000.0,5373.62,30.4917,-0.03768261392363115,27.315353643163,4.65,1.0,BBB+,A-,A,THA,2011,1.0,1,8.0,0,-0.17963706894968287,-1.1297819419493575
THA_2012,-1.23234,32.0587,7.26906,3.0149,15.4409,5.96628,7.2428,1014920000000.0,5725.53,31.0831,0.019395442038325106,28.457898551323,1.91,1.0,BBB+,A-,A,THA,2012,1.0,1,8.0,0,-0.6128797793299908,-1.5073189264117308
THA_2013,-2.10153,37.0126,6.5102,2.18489,17.7361,5.16401,2.6875,1062760000000.0,6018.08,30.726,-0.011488558091052758,29.632392805415,0,0.0,BBB+,A-,A,THA,2013,1.0,1,8.0,0,-0.4299327827296453,-0.8095615345075573
THA_2014,2.85828,35.6626,6.66361,1.89514,16.4988,5.41444,0.984469,1078900000000.0,5801.2,32.4798,0.057078695567271964,29.890917472493,0,0.0,BBB+,A-,A,THA,2014,0.0,0,8.0,0,0.5506452983933775,-0.3505398491019551
THA_2015,6.91582,27.6133,7.35463,-0.900425,16.8509,4.63409,3.13405,1113920000000.0,5688.85,34.2477,0.054430753883952576,32.090098504891,0,0.0,BBB+,A-,A,THA,2015,0.0,0,8.0,0,0.8158210810095657,-0.6409974706326248
THA_2016,10.5084,26.7737,8.34136,0.18815,16.1,4.03113,3.43516,1181320000000.0,5833.58,35.2964,0.030621034405230008,30.557332020501,0,0.0,BBB+,A-,A,THA,2016,0.0,0,8.0,0,0.9853088043229197,-0.9188433790547683
THA_2017,9.63103,29.3043,8.78163,0.665632,15.5187,4.62756,4.17768,1250520000000.0,6413.09,33.9398,-0.03843451456805791,32.458825564297,0,0.0,BBB+,A-,A,THA,2017,0.0,0,8.0,0,1.0256340807966347,-1.0167709961409062
THA_2018,5.61986,26.224,7.78825,1.0639,15.6982,4.96495,4.22287,1347310000000.0,7099.78,32.3102,-0.04801442554169433,33.904844722303,0,0.0,BBB+,A-,A,THA,2018,0.0,0,8.0,0,0.8486523487615966,-0.8311704923591691
THA_2019,7.03273,22.6491,8.85843,0.706729,15.3979,4.9919,2.11456,1427830000000.0,7605.7,31.0476,-0.03907744303656435,33.995084602717,0,0.0,BBB+,A-,A,THA,2019,0.0,0,8.0,0,0.8959454745383169,-0.7134438771100975
THA_2020,3.7514510666666667,27.633699999999997,7.309292,2.1278300000000003,15.79714,5.42739,3.4652195333333333,1006146666666.6666,5273.028,33.56849333333333,-0.01611386437799216,45.046971606619,0,0.0,BBB+,A-,A,THA,2020,0.0,0,8.0,0,0.47172058090845703,-0.40222026172998254
THA_2021,3.7514510666666667,27.633699999999997,7.309292,2.1278300000000003,15.79714,5.42739,3.4652195333333333,1006146666666.6666,5273.028,33.56849333333333,-0.01611386437799216,52.728997317929,0,0.0,BBB+,A-,A,THA,2021,0.0,0,8.0,0,0.3964622154804818,-0.2483374641554856
TJK_2017,2.10935,76.7397,4.96129,4.47018867109375,16.58983464942344,8.84019488691499,7.1,27412300000.0,829.457,8.54974,0.09112929573438433,56.33399720731335,0.75,1.0,B-,B-,B-,TJK,2017,0.0,0,16.0,1,-0.3527852437047263,0.10912313347577955
TJK_2018,-4.88966,68.691,4.35247,3.98613274478235,16.592979145413654,9.036400246098598,7.6,28565200000.0,834.288,9.15122,0.07035067733053868,55.447899842301524,0.1,1.0,B-,B-,B-,TJK,2018,1.0,1,16.0,1,-1.597678736737628,-0.1846285909230603
TJK_2019,-2.23225,93.0186,4.73163,3.42497762443787,16.601402536323096,9.16550372832631,7.4,32973400000.0,871.022,9.53037,0.0414316342520451,56.3950898030401,0,0.0,B-,B-,B-,TJK,2019,1.0,1,16.0,1,-1.50848025795657,-0.0277699952529413
TJK_2020,-1.6708533333333335,79.4831,4.681796666666667,4.934241979827319,16.772312493282236,8.793930731929594,7.366666666666667,29650300000.0,844.9223333333333,9.07711,0.06763720243898937,67.9525339112443,42.27,1.0,B-,B-,B-,TJK,2020,0.0,0,16.0,1,-0.6286373887194167,0.4719991260103481
TJK_2021,-1.6708533333333335,79.4831,4.681796666666667,4.934241979827319,16.772312493282236,8.793930731929594,7.366666666666667,29650300000.0,844.9223333333333,9.07711,0.06763720243898937,67.04146260857209,40,1.0,B-,B-,B-,TJK,2021,1.0,1,16.0,1,-1.6531079056011397,0.10219376095235636
TTO_2005,24.2851,47.335197216533466,8.4007,6.87453,26.3787,8.23438,6.20894,30467200000.0,12346.4,6.29956,9.049069771505103e-05,19.797668570775,0,0.0,A-,A+,A-,TTO,2005,0.0,0,7.0,0,2.0053228893412878,-1.0828612362210244
TTO_2006,38.7864,41.63701628477905,9.82281,8.3296,30.2576,6.08589,13.2081,35555000000.0,14152.7,6.31228,0.002019188641746439,16.888442022039,0,0.0,A-,A+,AA-,TTO,2006,0.0,0,7.0,0,2.765902192194714,-2.0044676229025598
TTO_2007,23.8728,42.2719449,8.72011,7.89439,25.9953,6.47133,4.75421,38254500000.0,16606.7,6.32803,0.0024951364641618845,16.229909744933,0,0.0,A-,A+,AA-,TTO,2007,0.0,0,7.0,0,2.0937610630349255,-1.0278413520952974
TTO_2008,30.4935,40.729753527272734,9.96445,12.0303,29.4884,5.02873,3.39174,40314000000.0,21299.0,6.28943,-0.006099844659396281,13.471907866705,0,0.0,A,A+,AA,TTO,2008,0.0,0,6.0,0,2.550990903254882,-0.9598192948489506
TTO_2009,8.51639,33.72739776181818,12.2256,6.97809,26.8274,8.41324,-4.39173,38781300000.0,14634.1,6.32491,0.005641210729748103,20.686618644717,0,0.0,A,A+,AA,TTO,2009,0.0,0,6.0,0,1.3613607035035868,0.21276998925862758
TTO_2010,18.83,33.39050505172413,13.3547,10.5492,26.244,7.07339,3.32322,40557000000.0,16815.4,6.37551,0.008000113835611833,20.139878757802,0,0.0,A,A+,AA,TTO,2010,0.0,0,6.0,0,1.671527803396543,-0.9059704262878365
TTO_2011,18.5128,35.303329616666666,8.45629,5.10713,25.6437,6.0968,-0.294354,41271900000.0,19151.1,6.4093,0.005299968159409918,28.46084915134,0,0.0,A,A,AA,TTO,2011,0.0,0,6.0,0,1.8760655954866794,-0.1007731505517872
TTO_2012,14.1451,41.1588858,7.68683,9.26028,24.7902,5.62615,7.44682,42863900000.0,20472.4,6.4296,0.0031672725570655036,23.613038252102,0,0.0,A,A,AA,TTO,2012,0.0,0,6.0,0,1.49285634511741,-0.8068046464000092
TTO_2013,19.4057,43.78218693548387,8.77961,5.19982,24.1349,5.00436,3.53179,42780100000.0,21416.4,6.44263,0.0020265646385468905,21.530683502647,0,0.0,A,A,AA,TTO,2013,0.0,0,6.0,0,1.877792508970717,-0.5917856574151084
TTO_2014,13.9893,45.14892904761904,10.8028,5.68442,24.8439,5.02435,3.85364,43413400000.0,22074.4,6.40909,-0.005205948502397417,23.300556822199,0,0.0,A,A,AA,TTO,2014,0.0,0,6.0,0,1.6197504680146408,-0.4793139574804522
TTO_2015,7.61153,44.76772015384615,10.6153,4.66122,24.5403,5.59256,-0.77746,40532800000.0,20024.8,6.37744,-0.004938298572808253,26.894658108215,0,0.0,A,A,AA,TTO,2015,0.0,0,6.0,0,1.2962244635864308,0.19777307725535173
